trans_id,user_id,merchant_id,device_id,amount,timestamp
t_12322,user_2610,merch_745,device_810,2252.62,2025-11-13T18:34:14.954540
t_12323,user_2309,merch_17,device_1062,783.5,2025-12-07T08:27:28.955560
t_12324,user_1335,merch_2189,device_53,5082.67,2025-11-02T03:06:01.955560
t_12325,user_1386,merch_706,device_58,435.18,2025-11-22T09:17:27.956579
t_12326,user_3437,merch_1762,device_211,679.63,2025-10-05T12:06:05.956579
t_12327,user_2626,merch_2076,device_1255,7000.0,2025-11-14T04:37:43.957666
t_12328,user_1624,merch_1392,device_1877,881.55,2025-11-07T22:04:51.957666
t_12329,user_287,merch_2065,device_1539,2619.84,2025-12-07T22:46:00.958685
t_12330,user_1257,merch_2147,device_730,608.3,2025-12-03T03:14:34.959704
t_12331,user_2534,merch_221,device_565,518.88,2025-12-15T01:59:24.959704
t_12332,user_2232,merch_1871,device_1177,929.72,2025-11-24T19:05:34.960723
t_12333,user_635,merch_184,device_920,811.98,2025-12-14T04:25:32.960723
t_12334,user_584,merch_2192,device_630,1061.25,2025-12-09T09:55:01.961742
t_12335,user_1481,merch_2182,device_1913,351.27,2025-12-21T18:28:47.961742
t_12336,user_1275,merch_612,device_933,3298.54,2025-12-14T01:03:26.962762
t_12337,user_2482,merch_1996,device_1391,1134.51,2025-11-12T12:31:34.962762
t_12338,user_134,merch_1780,device_908,378.14,2025-11-07T00:47:39.963781
t_12339,user_2325,merch_1334,device_1933,298.27,2025-12-11T00:57:06.964800
t_12340,user_2281,merch_1092,device_1709,1994.45,2025-10-31T19:38:36.964800
t_12341,user_3298,merch_1393,device_106,1235.83,2025-12-11T18:39:41.965820
t_12342,user_811,merch_1397,device_1587,379.04,2025-11-04T06:06:52.965820
t_12343,user_1916,merch_65,device_1399,2868.86,2025-11-05T05:53:58.966840
t_12344,user_2700,merch_1636,device_943,1131.65,2025-11-15T03:36:54.966840
t_12345,user_3078,merch_923,device_431,4684.54,2025-12-02T12:00:00.967866
t_12346,user_2814,merch_1179,device_1217,1684.41,2025-11-10T22:38:35.967866
t_12347,user_3894,merch_172,device_1008,516.59,2025-10-24T03:01:00.968885
t_12348,user_638,merch_1172,device_143,7000.0,2025-12-26T16:27:35.969921
t_12349,user_1765,merch_60,device_1072,1244.44,2025-12-07T15:32:12.969921
t_12350,user_2488,merch_2249,device_1410,1802.35,2025-10-26T01:25:41.970941
t_12351,user_909,merch_1183,device_1278,1053.16,2025-12-08T05:04:23.970941
t_12352,user_2785,merch_163,device_1035,812.22,2025-11-14T13:10:56.971960
t_12353,user_861,merch_2091,device_1300,960.36,2025-10-18T09:34:37.971960
t_12354,user_650,merch_2125,device_1233,1284.0,2025-12-03T19:24:30.973029
t_12355,user_3708,merch_286,device_953,707.88,2025-10-10T20:44:55.974049
t_12356,user_1339,merch_167,device_1110,637.59,2025-12-22T05:48:28.974049
t_12357,user_1368,merch_1190,device_1810,440.83,2025-11-04T16:44:17.975068
t_12358,user_676,merch_1586,device_574,472.4,2025-11-23T23:20:32.975068
t_12359,user_1544,merch_1356,device_258,1161.67,2025-12-27T09:14:11.976086
t_12360,user_863,merch_1400,device_778,1122.14,2025-11-17T09:30:36.976086
t_12361,user_1341,merch_1047,device_1117,1276.44,2025-10-29T13:05:42.977105
t_12362,user_1998,merch_528,device_779,930.56,2025-11-09T05:12:37.977105
t_12363,user_2940,merch_547,device_302,2581.46,2025-12-22T13:08:34.978125
t_12364,user_3775,merch_1988,device_439,1186.35,2025-12-10T01:51:59.978125
t_12365,user_1939,merch_2421,device_139,4370.73,2025-12-15T04:32:43.979144
t_12366,user_1914,merch_1310,device_715,3767.27,2025-10-24T23:31:44.980163
t_12367,user_1037,merch_1669,device_871,2869.69,2025-11-04T06:52:01.980163
t_12368,user_1704,merch_443,device_1704,311.4,2025-11-19T18:05:50.981182
t_12369,user_1447,merch_162,device_1864,316.16,2025-11-12T16:22:39.981182
t_12370,user_2455,merch_540,device_1574,265.16,2025-11-01T20:26:10.982201
t_12371,user_356,merch_1953,device_558,336.43,2025-10-27T19:46:44.982201
t_12372,user_3563,merch_544,device_1955,4930.33,2025-12-11T17:59:28.983221
t_12373,user_2056,merch_2210,device_1651,1595.6,2025-12-28T02:04:55.983221
t_12374,user_3103,merch_360,device_39,1155.57,2025-11-27T06:44:30.984240
t_12375,user_3056,merch_1054,device_858,1299.58,2025-11-17T09:30:07.985278
t_12376,user_3914,merch_1427,device_1701,1153.12,2025-12-25T19:33:40.985278
t_12377,user_1113,merch_1588,device_1500,2043.1,2025-10-29T18:30:02.986298
t_12378,user_3662,merch_2028,device_632,5263.54,2025-11-13T16:49:36.986298
t_12379,user_3088,merch_2319,device_1154,1577.24,2025-10-23T06:05:58.987318
t_12380,user_341,merch_1190,device_1195,1006.31,2025-12-02T20:01:39.987318
t_12381,user_2546,merch_446,device_1959,2579.89,2025-10-14T22:46:56.988405
t_12382,user_3276,merch_1720,device_81,1518.74,2025-11-05T14:45:02.989425
t_12383,user_1118,merch_2415,device_1709,1276.38,2025-11-03T16:59:13.989425
t_12384,user_3993,merch_326,device_792,824.78,2025-11-22T00:53:19.990444
t_12385,user_3558,merch_2364,device_821,4468.2,2025-11-09T13:36:04.990444
t_12386,user_2230,merch_1764,device_1093,666.63,2025-10-12T00:28:23.991472
t_12387,user_2372,merch_1759,device_431,901.98,2025-11-02T06:43:46.991472
t_12388,user_1920,merch_1200,device_764,1321.41,2025-09-30T02:11:13.992493
t_12389,user_3295,merch_382,device_1534,3641.56,2025-10-07T03:11:34.992493
t_12390,user_2023,merch_2364,device_1272,3189.02,2025-12-26T02:38:41.993511
t_12391,user_2587,merch_819,device_1317,3870.02,2025-10-10T12:18:27.993511
t_12392,user_3305,merch_1827,device_1651,3077.51,2025-12-12T06:07:36.994530
t_12393,user_655,merch_1569,device_239,4806.33,2025-10-14T21:27:01.995549
t_12394,user_314,merch_2183,device_598,1136.44,2025-10-28T00:43:41.995549
t_12395,user_2052,merch_756,device_189,713.43,2025-12-02T05:59:07.996569
t_12396,user_127,merch_1894,device_1172,283.54,2025-11-14T17:07:28.996569
t_12397,user_984,merch_477,device_943,4836.26,2025-11-05T14:01:03.997588
t_12398,user_622,merch_1439,device_1586,3611.58,2025-12-12T19:41:46.997588
t_12399,user_992,merch_178,device_1793,1236.26,2025-12-28T20:56:35.998608
t_12400,user_2609,merch_747,device_1910,1428.94,2025-12-25T20:32:30.998608
t_12401,user_2780,merch_1183,device_495,902.76,2025-12-25T03:32:13.999645
t_12402,user_2431,merch_2072,device_1652,843.38,2025-12-27T22:19:11.000664
t_12403,user_687,merch_1243,device_1873,3027.31,2025-12-22T01:20:59.000664
t_12404,user_1001,merch_2066,device_1965,2873.49,2025-10-26T19:49:53.001684
t_12405,user_1982,merch_822,device_1620,1392.25,2025-11-19T23:46:56.001684
t_12406,user_749,merch_1480,device_18,1210.24,2025-11-09T09:19:13.002703
t_12407,user_3676,merch_3,device_1107,6618.6,2025-11-29T15:21:53.002703
t_12408,user_400,merch_2447,device_629,4945.39,2025-12-09T14:37:00.003736
t_12409,user_1990,merch_2353,device_316,306.08,2025-12-24T01:53:20.003736
t_12410,user_3702,merch_40,device_792,2167.38,2025-10-14T05:38:47.004755
t_12411,user_31,merch_2440,device_1845,1858.7,2025-11-14T01:21:31.005774
t_12412,user_2687,merch_999,device_665,819.96,2025-10-24T20:51:54.005774
t_12413,user_3896,merch_2051,device_1194,2325.5,2025-11-03T00:00:39.006793
t_12414,user_3452,merch_65,device_779,1629.23,2025-11-20T12:38:35.006793
t_12415,user_3362,merch_1251,device_1810,2246.08,2025-12-08T22:17:12.007812
t_12416,user_3481,merch_1272,device_440,1383.59,2025-11-25T19:55:00.007812
t_12417,user_2169,merch_1329,device_1098,713.32,2025-10-04T03:36:06.008832
t_12418,user_3211,merch_838,device_1817,930.71,2025-11-08T21:14:58.008832
t_12419,user_465,merch_925,device_1040,332.73,2025-12-26T12:33:46.009851
t_12420,user_1280,merch_2476,device_522,932.22,2025-10-02T21:56:59.010870
t_12421,user_1247,merch_2160,device_1064,999.19,2025-10-23T12:54:21.010870
t_12422,user_465,merch_244,device_1432,600.98,2025-12-04T06:24:38.011889
t_12423,user_3677,merch_1283,device_1279,5942.99,2025-10-24T01:54:57.011889
t_12424,user_1852,merch_2200,device_1868,833.15,2025-10-16T22:47:59.012908
t_12425,user_576,merch_1206,device_59,222.68,2025-11-25T01:41:55.012908
t_12426,user_3711,merch_1198,device_1162,871.49,2025-12-16T13:07:16.013927
t_12427,user_218,merch_1100,device_1643,582.12,2025-11-19T13:00:31.013927
t_12428,user_2690,merch_631,device_1160,4422.58,2025-10-31T14:02:57.014963
t_12429,user_2944,merch_1274,device_783,653.19,2025-12-21T09:59:07.015982
t_12430,user_3821,merch_1005,device_1922,1950.17,2025-12-07T07:17:38.015982
t_12431,user_2568,merch_505,device_530,690.19,2025-12-21T04:26:04.017002
t_12432,user_732,merch_533,device_207,665.16,2025-11-09T06:48:49.017002
t_12433,user_463,merch_461,device_1756,269.22,2025-10-19T17:43:25.018021
t_12434,user_102,merch_774,device_1907,1258.07,2025-12-04T07:13:21.018021
t_12435,user_728,merch_1745,device_587,2250.22,2025-10-12T02:39:50.019066
t_12436,user_2237,merch_1176,device_607,1513.5,2025-11-17T22:15:03.019066
t_12437,user_765,merch_451,device_858,1403.78,2025-10-25T03:58:25.020086
t_12438,user_656,merch_914,device_47,4969.28,2025-11-26T15:32:19.020086
t_12439,user_3621,merch_899,device_1816,419.06,2025-12-02T21:35:26.021105
t_12440,user_457,merch_2203,device_1226,320.41,2025-11-11T20:47:41.022124
t_12441,user_2310,merch_1065,device_1747,2249.83,2025-10-05T04:03:25.022124
t_12442,user_678,merch_449,device_954,541.69,2025-11-27T09:49:10.023143
t_12443,user_685,merch_104,device_514,1596.59,2025-12-11T01:34:05.023143
t_12444,user_2783,merch_1633,device_711,1289.11,2025-10-24T01:50:59.024162
t_12445,user_1642,merch_409,device_1840,728.53,2025-10-17T01:38:30.024162
t_12446,user_462,merch_185,device_1212,2691.27,2025-10-13T02:43:02.025182
t_12447,user_3254,merch_926,device_381,1142.42,2025-12-20T15:17:25.025182
t_12448,user_1685,merch_1336,device_1898,2010.44,2025-12-06T18:23:43.026201
t_12449,user_735,merch_1856,device_1646,1648.35,2025-11-15T18:20:48.027220
t_12450,user_773,merch_2056,device_691,3445.81,2025-10-30T12:36:19.027220
t_12451,user_3088,merch_682,device_568,1769.91,2025-11-23T15:31:52.028240
t_12452,user_957,merch_967,device_550,1396.76,2025-10-02T20:23:28.028240
t_12453,user_700,merch_2330,device_1288,286.86,2025-10-08T09:46:55.029259
t_12454,user_342,merch_639,device_1965,2288.22,2025-09-30T08:16:34.029259
t_12455,user_854,merch_1244,device_802,429.01,2025-10-23T05:42:22.030297
t_12456,user_1158,merch_1662,device_9,2017.42,2025-12-18T13:02:28.030297
t_12457,user_1478,merch_1511,device_885,5035.07,2025-10-08T17:11:26.031317
t_12458,user_2491,merch_301,device_769,1991.42,2025-10-01T11:58:01.032336
t_12459,user_248,merch_1464,device_1515,1696.51,2025-12-24T21:55:32.032336
t_12460,user_1832,merch_2439,device_969,650.33,2025-11-09T09:40:14.033356
t_12461,user_10,merch_1553,device_508,4808.82,2025-10-22T10:54:48.033356
t_12462,user_1310,merch_1487,device_980,315.78,2025-12-04T11:54:46.034389
t_12463,user_1691,merch_797,device_710,400.66,2025-10-09T19:28:02.035398
t_12464,user_255,merch_2299,device_1506,752.9,2025-10-06T10:36:31.035398
t_12465,user_2065,merch_435,device_1277,5914.05,2025-10-05T19:52:40.036419
t_12466,user_2498,merch_1336,device_137,908.71,2025-11-11T15:26:35.036419
t_12467,user_2290,merch_1779,device_1790,1427.58,2025-10-09T14:17:27.037439
t_12468,user_97,merch_1510,device_169,802.31,2025-12-04T00:17:15.037439
t_12469,user_1116,merch_610,device_710,700.26,2025-11-22T08:41:36.038458
t_12470,user_1391,merch_289,device_1069,4232.4,2025-10-16T13:39:53.038458
t_12471,user_1318,merch_1306,device_1765,326.55,2025-11-23T22:40:54.039478
t_12472,user_344,merch_1763,device_1538,1472.42,2025-11-16T16:28:00.040498
t_12473,user_3697,merch_459,device_143,306.36,2025-10-12T10:29:20.040498
t_12474,user_1861,merch_1219,device_361,1067.95,2025-12-20T22:01:25.041517
t_12475,user_992,merch_1620,device_1768,706.66,2025-10-23T14:11:18.041517
t_12476,user_2246,merch_1582,device_1664,822.93,2025-10-27T10:02:42.042536
t_12477,user_482,merch_667,device_73,427.24,2025-12-25T20:24:19.042536
t_12478,user_3718,merch_485,device_1548,675.64,2025-12-04T02:50:49.043556
t_12479,user_1478,merch_1044,device_1053,4050.36,2025-11-24T22:17:50.043556
t_12480,user_258,merch_2316,device_77,2327.53,2025-10-18T11:07:10.044596
t_12481,user_113,merch_359,device_1748,2310.93,2025-12-11T11:39:00.045622
t_12482,user_3480,merch_2144,device_590,1508.11,2025-10-02T11:35:17.045622
t_12483,user_298,merch_1539,device_1555,5684.75,2025-11-27T05:42:44.046641
t_12484,user_1490,merch_575,device_273,3992.78,2025-11-24T23:26:41.046641
t_12485,user_169,merch_907,device_1947,837.65,2025-12-08T17:26:30.047660
t_12486,user_270,merch_1392,device_1890,996.83,2025-11-12T22:35:18.047660
t_12487,user_3505,merch_808,device_1592,2720.0,2025-11-14T06:57:59.048679
t_12488,user_2945,merch_758,device_1931,2129.68,2025-12-13T21:07:54.048679
t_12489,user_2737,merch_1298,device_72,653.95,2025-12-13T22:46:59.049711
t_12490,user_1440,merch_971,device_436,6274.9,2025-12-18T18:30:14.050730
t_12491,user_2321,merch_1567,device_1045,611.01,2025-11-26T06:22:35.050730
t_12492,user_2277,merch_358,device_468,949.66,2025-10-15T18:11:59.051749
t_12493,user_2583,merch_1024,device_625,732.8,2025-10-18T12:36:32.051749
t_12494,user_3662,merch_1198,device_392,1053.48,2025-11-14T22:46:51.052769
t_12495,user_3397,merch_480,device_184,672.12,2025-10-11T06:42:56.052769
t_12496,user_1261,merch_488,device_1486,6778.32,2025-10-06T14:53:22.053788
t_12497,user_2804,merch_1540,device_984,2111.53,2025-11-01T23:30:03.053788
t_12498,user_2221,merch_1186,device_1758,340.26,2025-11-22T01:00:40.054807
t_12499,user_493,merch_1543,device_1223,563.81,2025-11-15T02:26:20.054807
t_12500,user_408,merch_2063,device_1153,2038.93,2025-10-16T16:21:39.055826
t_12501,user_3362,merch_974,device_236,914.78,2025-11-17T11:38:38.056845
t_12502,user_2047,merch_1634,device_636,1016.84,2025-12-05T05:58:44.056845
t_12503,user_1903,merch_425,device_615,1812.46,2025-12-11T15:53:38.057865
t_12504,user_2393,merch_1652,device_1987,861.61,2025-10-20T00:47:12.057865
t_12505,user_1097,merch_252,device_1785,2178.44,2025-11-09T06:32:04.058884
t_12506,user_394,merch_1894,device_1585,684.25,2025-11-22T16:10:58.058884
t_12507,user_3236,merch_1150,device_1218,1131.12,2025-10-21T22:54:24.059921
t_12508,user_1255,merch_2217,device_955,659.29,2025-10-23T11:55:14.059921
t_12509,user_3563,merch_1213,device_1161,1049.63,2025-11-18T13:39:49.060940
t_12510,user_528,merch_378,device_1089,4623.55,2025-10-17T18:16:56.061961
t_12511,user_2273,merch_1621,device_1309,893.2,2025-12-03T05:42:27.061961
t_12512,user_3920,merch_435,device_61,4182.14,2025-12-13T23:21:19.062980
t_12513,user_2067,merch_2157,device_607,3747.37,2025-11-07T13:51:42.062980
t_12514,user_1885,merch_671,device_1064,4275.68,2025-12-14T10:19:49.064000
t_12515,user_3530,merch_1852,device_467,1854.92,2025-10-30T00:51:37.065985
t_12516,user_242,merch_742,device_8,2299.07,2025-11-09T11:57:24.066985
t_12517,user_2605,merch_713,device_1640,529.28,2025-11-10T16:13:23.066985
t_12518,user_2179,merch_772,device_653,1498.31,2025-10-10T17:38:49.067985
t_12519,user_2275,merch_830,device_1648,314.3,2025-12-19T09:05:02.068985
t_12520,user_1477,merch_1791,device_543,1709.63,2025-12-28T19:36:12.069985
t_12521,user_715,merch_2175,device_1892,887.53,2025-12-04T18:37:04.070985
t_12522,user_3921,merch_885,device_1536,1274.68,2025-11-25T10:21:29.071985
t_12523,user_880,merch_1820,device_57,730.73,2025-12-23T13:55:02.072985
t_12524,user_2869,merch_1734,device_930,592.3,2025-12-10T21:06:26.073985
t_12525,user_669,merch_2367,device_355,966.16,2025-11-16T04:45:34.073985
t_12526,user_122,merch_2211,device_1407,4006.3,2025-11-24T13:03:58.074985
t_12527,user_2356,merch_4,device_1733,434.38,2025-10-30T15:55:03.075985
t_12528,user_800,merch_572,device_943,631.76,2025-11-02T20:11:06.075985
t_12529,user_1262,merch_781,device_1511,836.45,2025-10-13T10:42:32.076985
t_12530,user_2186,merch_1402,device_162,454.81,2025-12-04T18:19:37.077985
t_12531,user_2774,merch_811,device_22,1149.68,2025-10-17T18:29:38.077985
t_12532,user_952,merch_314,device_242,571.2,2025-12-07T16:46:11.078985
t_12533,user_3260,merch_1604,device_1183,1524.87,2025-11-24T01:00:56.078985
t_12534,user_2908,merch_1511,device_1326,5232.44,2025-10-05T16:16:27.079985
t_12535,user_2265,merch_1320,device_1064,2362.32,2025-11-18T16:03:55.079985
t_12536,user_2709,merch_1207,device_346,297.15,2025-11-05T07:54:40.080986
t_12537,user_3231,merch_1493,device_635,205.73,2025-11-28T08:17:52.081985
t_12538,user_1938,merch_396,device_1136,1179.83,2025-12-25T05:43:12.081985
t_12539,user_3401,merch_2292,device_199,584.94,2025-12-09T19:05:14.082985
t_12540,user_3509,merch_18,device_221,4291.88,2025-11-23T03:02:26.082985
t_12541,user_3846,merch_398,device_44,6159.18,2025-10-10T07:37:19.083985
t_12542,user_231,merch_2260,device_1360,420.69,2025-10-24T23:05:45.083985
t_12543,user_1737,merch_2153,device_641,1252.49,2025-09-30T14:51:36.084985
t_12544,user_3193,merch_1970,device_1569,6392.82,2025-12-27T00:10:29.085985
t_12545,user_2830,merch_832,device_1382,484.37,2025-10-29T10:33:06.085985
t_12546,user_1533,merch_436,device_476,230.67,2025-12-26T01:29:36.086986
t_12547,user_1046,merch_1661,device_228,1240.87,2025-11-24T05:21:58.086986
t_12548,user_725,merch_1813,device_1136,2254.42,2025-11-05T01:59:44.087986
t_12549,user_867,merch_1297,device_463,1428.08,2025-11-21T01:19:43.087986
t_12550,user_2279,merch_1489,device_505,1495.76,2025-12-20T11:13:10.088986
t_12551,user_798,merch_1721,device_1936,2008.16,2025-12-19T06:56:05.088986
t_12552,user_1160,merch_477,device_885,1004.95,2025-12-25T23:02:10.089986
t_12553,user_1487,merch_1942,device_1258,1300.3,2025-10-06T19:28:01.090986
t_12554,user_3031,merch_1619,device_1119,3442.7,2025-12-08T16:44:12.090986
t_12555,user_833,merch_859,device_350,544.56,2025-12-26T09:47:51.091986
t_12556,user_3825,merch_1511,device_512,2673.27,2025-10-03T19:54:04.091986
t_12557,user_431,merch_2035,device_1871,2822.85,2025-10-10T10:35:36.092986
t_12558,user_3643,merch_1346,device_1765,799.13,2025-12-25T22:48:40.092986
t_12559,user_2325,merch_659,device_788,343.8,2025-10-30T07:07:56.093986
t_12560,user_682,merch_1642,device_1191,765.88,2025-10-12T05:09:26.094986
t_12561,user_2587,merch_1354,device_893,902.73,2025-12-02T09:39:57.094986
t_12562,user_735,merch_2135,device_1515,3743.33,2025-11-24T20:20:36.095986
t_12563,user_1550,merch_1962,device_830,4446.24,2025-12-17T17:24:27.095986
t_12564,user_3683,merch_220,device_1568,1470.15,2025-11-14T08:31:41.096987
t_12565,user_2556,merch_1460,device_1177,1620.97,2025-10-20T05:30:01.096987
t_12566,user_1118,merch_2434,device_212,1796.4,2025-12-13T19:11:14.097986
t_12567,user_3694,merch_2025,device_925,1294.15,2025-12-08T16:07:54.098986
t_12568,user_1180,merch_1678,device_1455,1193.28,2025-12-01T08:00:34.098986
t_12569,user_1811,merch_1698,device_165,896.07,2025-11-20T19:12:30.099986
t_12570,user_2983,merch_909,device_15,2671.35,2025-12-22T18:13:35.099986
t_12571,user_2669,merch_1297,device_1603,1262.43,2025-12-06T17:28:06.100987
t_12572,user_3613,merch_21,device_574,7000.0,2025-12-06T17:20:38.100987
t_12573,user_1475,merch_212,device_1012,423.67,2025-12-08T15:26:16.101988
t_12574,user_250,merch_1414,device_45,1141.9,2025-10-24T16:33:46.101988
t_12575,user_1069,merch_2294,device_648,394.02,2025-10-01T15:10:43.102987
t_12576,user_3264,merch_2004,device_1605,7000.0,2025-11-12T21:45:15.103987
t_12577,user_1966,merch_1896,device_1483,1346.1,2025-11-26T17:14:19.103987
t_12578,user_3757,merch_1038,device_749,3303.55,2025-11-27T08:32:47.104987
t_12579,user_199,merch_118,device_583,395.79,2025-12-17T14:58:59.104987
t_12580,user_3329,merch_2134,device_1422,1790.5,2025-11-06T13:58:38.105987
t_12581,user_1065,merch_896,device_1925,224.45,2025-12-10T20:13:06.105987
t_12582,user_312,merch_794,device_1705,1590.13,2025-11-18T17:46:14.106987
t_12583,user_375,merch_2141,device_1691,5317.04,2025-10-23T03:01:21.107987
t_12584,user_1228,merch_2263,device_1056,629.22,2025-12-25T11:09:08.107987
t_12585,user_3042,merch_39,device_1017,420.88,2025-10-30T09:05:45.108987
t_12586,user_3849,merch_378,device_1173,3334.79,2025-11-25T22:56:59.108987
t_12587,user_3050,merch_2470,device_571,3903.55,2025-12-14T09:58:24.109988
t_12588,user_3772,merch_52,device_1942,4012.43,2025-11-22T23:45:47.109988
t_12589,user_54,merch_1977,device_314,1169.48,2025-10-02T12:53:38.110987
t_12590,user_467,merch_679,device_1495,393.95,2025-11-03T16:07:41.111987
t_12591,user_3313,merch_1360,device_371,546.75,2025-11-17T18:06:58.111987
t_12592,user_2566,merch_2322,device_1941,4475.12,2025-12-26T21:47:37.112988
t_12593,user_3740,merch_2221,device_713,574.97,2025-11-19T15:48:28.112988
t_12594,user_3608,merch_700,device_133,427.99,2025-11-24T07:02:12.113988
t_12595,user_2125,merch_14,device_1637,1126.1,2025-10-09T01:38:59.113988
t_12596,user_1580,merch_1897,device_776,2361.73,2025-11-26T13:34:29.114988
t_12597,user_317,merch_2064,device_730,383.25,2025-10-19T07:06:41.115988
t_12598,user_1793,merch_1167,device_959,1569.91,2025-10-23T11:32:25.115988
t_12599,user_419,merch_2455,device_1242,414.73,2025-11-04T08:05:02.116988
t_12600,user_1304,merch_1718,device_1680,1747.08,2025-11-09T10:51:50.116988
t_12601,user_333,merch_1234,device_1167,2337.09,2025-11-04T13:47:51.117988
t_12602,user_3726,merch_1370,device_198,1602.53,2025-11-05T05:14:32.117988
t_12603,user_766,merch_15,device_1565,768.98,2025-10-18T20:41:58.118988
t_12604,user_676,merch_801,device_1451,246.5,2025-12-15T22:02:25.119988
t_12605,user_1702,merch_297,device_1464,1217.14,2025-11-01T01:29:29.119988
t_12606,user_3940,merch_1814,device_1459,309.56,2025-10-22T00:07:52.120988
t_12607,user_462,merch_1664,device_1000,1489.2,2025-11-02T01:16:55.120988
t_12608,user_2269,merch_1241,device_324,745.35,2025-11-10T22:20:28.121989
t_12609,user_1082,merch_800,device_78,812.89,2025-12-08T08:06:17.121989
t_12610,user_1209,merch_2061,device_114,1572.02,2025-10-29T19:44:36.122989
t_12611,user_3483,merch_1764,device_880,724.62,2025-12-24T00:00:47.122989
t_12612,user_3124,merch_1851,device_1634,744.93,2025-12-25T12:12:58.123988
t_12613,user_2069,merch_767,device_1645,1011.97,2025-12-11T19:42:49.124989
t_12614,user_132,merch_1042,device_1479,1811.53,2025-12-14T23:59:17.124989
t_12615,user_1171,merch_1571,device_189,2440.94,2025-11-24T14:51:45.125989
t_12616,user_558,merch_40,device_397,1460.52,2025-10-27T01:44:44.125989
t_12617,user_2628,merch_941,device_1428,1403.16,2025-12-01T11:56:59.126989
t_12618,user_694,merch_771,device_155,4623.82,2025-11-05T06:03:42.126989
t_12619,user_3757,merch_318,device_316,5529.12,2025-11-20T00:44:07.127989
t_12620,user_2370,merch_2472,device_1412,1315.78,2025-11-14T06:54:50.128991
t_12621,user_2886,merch_501,device_1603,476.09,2025-10-24T08:47:52.128991
t_12622,user_3030,merch_2456,device_1104,368.87,2025-12-26T10:44:25.129989
t_12623,user_1871,merch_2420,device_220,1265.1,2025-11-17T07:29:07.130989
t_12624,user_1927,merch_828,device_1451,1468.89,2025-12-05T08:19:51.130989
t_12625,user_3667,merch_62,device_1955,301.75,2025-12-16T04:18:04.131989
t_12626,user_2876,merch_19,device_1027,1340.35,2025-11-25T14:07:45.131989
t_12627,user_698,merch_1083,device_424,1355.72,2025-10-18T08:40:47.132989
t_12628,user_940,merch_345,device_838,1059.38,2025-10-13T04:51:17.132989
t_12629,user_2043,merch_1526,device_1200,2587.22,2025-11-21T21:41:14.133990
t_12630,user_2703,merch_2207,device_1170,535.06,2025-11-28T23:52:08.133990
t_12631,user_3475,merch_192,device_1947,1194.09,2025-10-20T21:35:31.134990
t_12632,user_1597,merch_743,device_609,4685.88,2025-12-19T02:45:23.135989
t_12633,user_1921,merch_1691,device_346,302.76,2025-10-17T01:14:26.135989
t_12634,user_165,merch_1041,device_482,638.91,2025-12-03T11:16:15.136989
t_12635,user_2479,merch_2435,device_1513,4045.28,2025-12-03T05:55:29.136989
t_12636,user_423,merch_361,device_328,534.32,2025-12-13T01:19:29.137989
t_12637,user_3347,merch_880,device_245,2559.8,2025-11-04T18:00:26.137989
t_12638,user_3994,merch_1444,device_1460,832.77,2025-11-24T00:12:13.138989
t_12639,user_3039,merch_1299,device_1504,2132.61,2025-12-28T17:06:46.139989
t_12640,user_2173,merch_2269,device_6,6303.26,2025-11-25T13:52:27.139989
t_12641,user_2591,merch_1860,device_535,7000.0,2025-11-13T19:23:14.140990
t_12642,user_1742,merch_1792,device_1735,500.57,2025-10-16T11:40:28.140990
t_12643,user_866,merch_2209,device_489,1437.29,2025-10-16T16:08:54.141990
t_12644,user_3715,merch_2313,device_392,484.86,2025-10-06T06:45:05.141990
t_12645,user_3714,merch_1639,device_1436,1829.85,2025-10-12T15:35:51.142990
t_12646,user_3265,merch_2158,device_358,4393.96,2025-11-24T21:24:55.142990
t_12647,user_356,merch_2495,device_1154,2135.15,2025-12-08T14:33:08.143990
t_12648,user_1191,merch_102,device_1273,1248.79,2025-11-15T11:00:46.144991
t_12649,user_2716,merch_2002,device_559,7000.0,2025-11-04T00:07:15.144991
t_12650,user_3434,merch_658,device_753,1917.97,2025-11-15T15:00:38.145990
t_12651,user_1170,merch_606,device_1639,1002.57,2025-11-24T09:30:11.145990
t_12652,user_95,merch_2082,device_1943,1531.49,2025-10-14T12:27:18.146990
t_12653,user_3500,merch_210,device_743,3348.17,2025-12-09T21:10:27.147990
t_12654,user_249,merch_1607,device_1444,3337.77,2025-11-01T07:06:21.147990
t_12655,user_1317,merch_183,device_546,2955.42,2025-11-30T11:28:35.148990
t_12656,user_1377,merch_1481,device_329,2376.94,2025-10-04T18:33:08.148990
t_12657,user_2625,merch_1762,device_1563,1344.15,2025-10-07T05:08:50.149990
t_12658,user_3128,merch_366,device_1891,498.35,2025-12-03T18:54:26.149990
t_12659,user_155,merch_2168,device_322,1839.44,2025-10-22T16:25:44.150990
t_12660,user_3773,merch_1724,device_1926,1843.93,2025-12-19T12:57:03.151990
t_12661,user_3168,merch_1412,device_1930,4054.54,2025-12-07T21:52:28.151990
t_12662,user_3670,merch_1778,device_46,2496.99,2025-12-23T04:12:32.152990
t_12663,user_2294,merch_1461,device_939,1420.04,2025-10-18T10:32:32.152990
t_12664,user_2979,merch_61,device_1260,447.64,2025-12-11T21:44:31.153991
t_12665,user_1352,merch_967,device_1790,476.67,2025-12-05T21:49:58.153991
t_12666,user_3863,merch_1485,device_189,3724.72,2025-10-17T15:24:04.154991
